ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/bidOpening/date,tender/milestones/type,tender/milestones/title,tender/milestones/dueDate,tender/awardedAmount,tender/documents/id,buyer/name,Fiscal Year
ocds-f5kvwu-2022_NHM_28061_29,tender,tender,1,2024-12-04,2022_NHM_28061_29,NHM-32034/33/2022-CONST,Construction of Buildingless Sub Health Centre in BAGORI SC in NAGAON District under PM ABHIM for the FY 2022-23 Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",08-Dec-2022 06:00 PM,180,No,Online,,,1,05-Jan-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,531,800",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28421_103,tender,tender,1,2024-12-04,2022_NHM_28421_103,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Nirala SC at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",26-Dec-2022 06:55 PM,180,No,Online,,,1,12-Jan-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,500,595",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28421_132,tender,tender,1,2024-12-04,2022_NHM_28421_132,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Sagalmoa at Karimganj District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",27-Dec-2022 06:55 PM,180,No,Online,,,1,20-Jan-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,838,790",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28421_140,tender,tender,1,2024-12-04,2022_NHM_28421_140,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Patacharkuchi SC at Barpeta District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",27-Dec-2022 06:55 PM,180,No,Online,,,1,02-Feb-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,682,700",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28421_58,tender,tender,1,2024-12-04,2022_NHM_28421_58,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Saraguri SC at Sivsagar District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",23-Dec-2022 06:55 PM,180,No,Online,,,1,20-Jan-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,150,000",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28421_93,tender,tender,1,2024-12-04,2022_NHM_28421_93,NHM-32023/11/2022-CONS-NHM/95,Construction of Buildingless Sub Health Centre in Peladahar SC at Cachar District for FY 2022 23 under PM ABHIM on Turnkey Basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",26-Dec-2022 06:55 PM,180,No,Online,,,1,20-Jan-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,344,505",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28534_116,tender,tender,1,2024-12-04,2022_NHM_28534_116,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Tarakandi SC in Barpeta District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",03-Jan-2023 06:55 PM,180,No,Online,,,1,20-Jan-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,624,947",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28534_38,tender,tender,1,2024-12-04,2022_NHM_28534_38,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Bargaon SC in Kamrup R District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",30-Dec-2022 06:55 PM,180,No,Online,,,1,20-Jan-2023 03:30 PM,assessment,Price Bid Opening Date,,"4,812,775",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28534_7,tender,tender,1,2024-12-04,2022_NHM_28534_7,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at SONIPOTIA SC in Dibrugarh District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",29-Dec-2022 06:55 PM,180,No,Online,,,1,08-Feb-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,098,940",,National Health Mission,2022-2023
ocds-f5kvwu-2022_NHM_28534_95,tender,tender,1,2024-12-04,2022_NHM_28534_95,NHM-32023/11/2022-CONS-NHM/88,Construction of Buildingless Sub Health Centre at Kalsabhanga SC in Goalpara District for FY 2021 22 under PM ABHIM on Turnkey basis,Works,Open Tender,Turn-key,Civil Works - Building,,No,No,"52,03,000",03-Jan-2023 06:55 PM,180,No,Online,,,1,20-Jan-2023 03:30 PM,assessment,Price Bid Opening Date,,"5,200,000",,National Health Mission,2022-2023
ocds-f5kvwu-2022_PHED_28231_1,tender,tender,1,2024-12-04,2022_PHED_28231_1,JJMA_16_PROC_2022_22053_58,Design and development of JJM information management system under JJM Assam,Services,Open Tender,EOI,Consultancy,,No,No,0.0,16-Dec-2022 02:00 PM,90,No,Not Applicable,,,1,31-Dec-2022 03:00 PM,assessment,Price Bid Opening Date,,1.0,,Public Health Engineering Department,2022-2023
ocds-f5kvwu-2022_PWBNH_25440_1,tender,tender,1,2024-12-04,2022_PWBNH_25440_1,"Tech-II/29/2022 Govt. Model College, Kaziranga","Construction of Govt. Model College, Kaziranga Under Golaghat District , Assam, During the financial year 2020-21",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"12,33,72,946",06-May-2022 06:00 PM,180,No,Online,,,1,07-Jun-2022 11:30 AM,assessment,Price Bid Opening Date,,"159,999,999",,Public Works Building and NH Department,2022-2023
ocds-f5kvwu-2022_PWBNH_26698_1,tender,tender,1,2024-12-04,2022_PWBNH_26698_1,SE(B)/DIB/C/S/S-04/22-23/627A,Construction of 2 two storey building Sub Divisional Library cum Sahitya Sora Bhawan at Margherita Dist Tinsukia Assam for implementation of PMKKY under District Mineral Foundation Trust,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"46,29,673",22-Aug-2022 12:30 PM,180,No,Online,,,1,30-Aug-2022 02:00 PM,assessment,Price Bid Opening Date,,"4,976,898",,Public Works Building and NH Department,2022-2023
ocds-f5kvwu-2022_PWBNH_27106_1,tender,tender,1,2024-12-04,2022_PWBNH_27106_1,SE(B)/DIB/CS-06/22-23/743-A,117 Tea Garden schools and the dev of their infr Addl infrastructure like Addl Classrooms Laboratories etc at various places of Assam 18 Nos at DIB Dist and 23 Nos at TSK Dist at Dilli TE NHK DIB Dist GrNo TG Addl-12,Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"58,15,613",22-Sep-2022 09:00 AM,195,No,Online,,,1,14-Oct-2022 03:00 PM,assessment,Price Bid Opening Date,,"6,077,316",,Public Works Building and NH Department,2022-2023
ocds-f5kvwu-2022_PWBNH_27964_1,tender,tender,1,2024-12-04,2022_PWBNH_27964_1,SE(B)/DIB/CS-08/22-23/1022-A,"Construction of RCC Retaining wall brick boundary wall in the periphery of the Cancer Hospital Campus at AMCH, Dibrugarh, Group No 1",Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,53,44,703",30-Nov-2022 09:00 AM,180,No,Online,,,1,06-Dec-2022 03:00 PM,assessment,Price Bid Opening Date,,"25,344,344",,Public Works Building and NH Department,2022-2023
ocds-f5kvwu-2022_PWBNH_28363_1,tender,tender,1,2024-12-04,2022_PWBNH_28363_1,CEB/CS/TB-VIII/34/2022/02 Dated 07-12-2022,Construction of 20 (Twenty) new BOPs along the Inter- State Boundary for the F.Y. 2022-23 (Dukurdisha),Works,Open Tender,Item Rate,Civil Works - Building,,No,No,"2,90,41,361",22-Dec-2022 09:00 AM,180,No,Online,,,1,11-Jan-2023 03:00 PM,assessment,Price Bid Opening Date,,"29,895,758",,Public Works Building and NH Department,2022-2023
ocds-f5kvwu-2022_PWD_25392_3,tender,tender,1,2024-12-04,2022_PWD_25392_3,CE/NEC/NESIDS/2021-22/01/8,Sonitpur_NESIDS_2021-22_01,Works,Open Tender,Turn-key,Civil Works,,No,No,"23,42,68,184",04-May-2022 04:00 PM,180,No,Online,,,1,25-May-2022 02:00 PM,assessment,Price Bid Opening Date,,"234,244,757",,Public Works Roads Department,2022-2023
ocds-f5kvwu-2022_SWD_26588_1,tender,tender,1,2024-12-04,2022_SWD_26588_1,"No.DWCD(ICDS)G/41/2022/6, Date 08/08/2022",Supply of Medicine Kits for Anganwadi Centres and Medicine Kits for Mini Anganwadi Centres,Goods,Open Tender,Supply,Medicines,,No,No,"7,33,47,000",08-Aug-2022 05:00 PM,120,No,Online,,,1,12-Sep-2022 11:00 AM,assessment,Price Bid Opening Date,,"18,157,335",,Social Welfare Department,2022-2023
ocds-f5kvwu-2022_SYWA_24923_1,tender,tender,1,2024-12-04,2022_SYWA_24923_1,DSY/S/KISCE/Assam/17/2022/13,"PROCUREMENT OF BOXING EQUIPMENT FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM",Goods,Open Tender,Item Rate,Sports Goods/Equipments,,No,No,,31-Mar-2022 04:15 PM,60,No,Online,,,1,25-Apr-2022 02:00 PM,assessment,Price Bid Opening Date,,"512,488",,Directorate of Sports and Youth Welfare - Assam,2021-2022
ocds-f5kvwu-2022_SYWA_24926_1,tender,tender,1,2024-12-04,2022_SYWA_24926_1,DSY/S/KISCE/Assam/19/2022/13,"PROCUREMENT OF GENERAL SPORTS KITS FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM",Goods,Open Tender,Item Rate,Sports Goods/Equipments,,No,No,,31-Mar-2022 04:30 PM,60,No,Online,,,1,25-Apr-2022 02:00 PM,assessment,Price Bid Opening Date,,"1,785",,Directorate of Sports and Youth Welfare - Assam,2021-2022
ocds-f5kvwu-2022_SYWA_26461_1,tender,tender,1,2024-12-04,2022_SYWA_26461_1,DSY/S/KISCE/Assam/66/2022/1,"PROCUREMENT OF PHYSIOTHERAPY EQUIPMENT FOR KHELO INDIA STATE CENTRE OF EXCELLENCE (KISCE), ASSAM",Goods,Open Tender,Item Rate,Sports Goods/Equipments,,No,No,,26-Jul-2022 04:00 PM,60,No,Online,,,1,16-Aug-2022 02:00 PM,assessment,Price Bid Opening Date,,"3,483,200",,Directorate of Sports and Youth Welfare - Assam,2022-2023
ocds-f5kvwu-2022_WREAP_28117_1,tender,tender,1,2024-12-04,2022_WREAP_28117_1,FREMAA(P)TECH/05/ADB/2022/3848,Data Collection for Environmental Assessment.,Services,Open Tender,Lump-sum,Miscellaneous Services,,No,No,,09-Dec-2022 09:00 AM,30,No,Not Applicable,,,1,09-Jan-2023 04:00 PM,assessment,Price Bid Opening Date,,"2,330,500",,Department of Water Resources-Externally Aided Project,2022-2023
ocds-f5kvwu-2022_WREAP_28125_1,tender,tender,1,2024-12-04,2022_WREAP_28125_1,FREMAA(P)TECH/05/ADB/2022/3846,Social and Resettlement Surveys and Poverty and Social Impact Assessment (PSA),Services,Open Tender,Lump-sum,Miscellaneous Services,,No,No,,09-Dec-2022 09:00 AM,30,No,Not Applicable,,,1,02-Jan-2023 04:00 PM,assessment,Price Bid Opening Date,,"2,106,300",,Department of Water Resources-Externally Aided Project,2022-2023
ocds-f5kvwu-2022_WREAP_28132_1,tender,tender,1,2024-12-04,2022_WREAP_28132_1,FREMAA(P)PROJ/ADB/1/2022/3847,Data Collection for Assessment of Economic Benefits,Services,Open Tender,Lump-sum,Miscellaneous Services,,No,No,,09-Dec-2022 09:00 AM,30,No,Not Applicable,,,1,02-Jan-2023 04:00 PM,assessment,Price Bid Opening Date,,"1,663,800",,Department of Water Resources-Externally Aided Project,2022-2023
ocds-f5kvwu-2023_AAU_33922_1,tender,tender,1,2024-12-04,2023_AAU_33922_1,7(227.50)/APART/22480-90,"Establishing a Seed Testing Laboratory in the Department of Plant Breeding and Genetics at AAU, Jorhat under the ongoing APART project",Goods,Open Tender,Item Rate,Laboratory and scientific equipment,,No,No,,13-Nov-2023 04:00 PM,90,No,Online,,,1,13-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"6,445,420",,Assam Agricultural University,2023-2024
ocds-f5kvwu-2023_AAU_34147_1,tender,tender,1,2024-12-04,2023_AAU_34147_1,AAU/DPJ/102/2023-24,"Construction of G plus 2 staff quarters at ZRS, NLP under AAU, Jorhat",Works,Open Tender,Percentage,Civil Works - Building,,No,No,"1,97,03,049",23-Nov-2023 10:00 AM,180,No,Online,,,1,13-Dec-2023 03:00 PM,assessment,Price Bid Opening Date,,"17,143,623",,Assam Agricultural University,2023-2024
ocds-f5kvwu-2023_AEGCL_30078_1,tender,tender,1,2024-12-04,2023_AEGCL_30078_1,T-1063/PMGS-E/2022-23/5,Supply of PLS-CADD Standard and FE(SAPS) software latest version at AEGCL,Works,Open Tender,Supply,Composite Works,,No,No,,23-Mar-2023 02:00 PM,120,No,Online,,,1,19-Apr-2023 03:00 PM,assessment,Price Bid Opening Date,,"5,192,000",,Assam Electricity Grid Corporation Ltd,2022-2023
ocds-f5kvwu-2023_AEGCL_30708_1,tender,tender,1,2024-12-04,2023_AEGCL_30708_1,Rangia Division(A)/Transformer Bay spares,"Supply of spares for Transformer Bay equipments for 132/33 kV, 50 MVA Transformer at 132/33 kV Grid Substation, Sipajhar, AEGCL",Works,Open Tender,Supply,Electrical Works,,No,No,"10,56,879",08-May-2023 02:00 PM,180,No,Online,,,1,01-Jul-2023 03:00 PM,assessment,Price Bid Opening Date,,"1,214,300",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_31527_1,tender,tender,1,2024-12-04,2023_AEGCL_31527_1,BusCouplerBay/Dhemaji/2023/BID,"Turnkey Construction of a 132kV Bus Coupler Bay at 132KV GSS,AEGCL, Dhemaji",Works,Open Tender,Turn-key,Electrical Works,,No,No,"38,09,783",07-Jul-2023 12:00 PM,180,No,Online,,,1,31-Aug-2023 02:00 PM,assessment,Price Bid Opening Date,,"3,618,503",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_31558_1,tender,tender,1,2024-12-04,2023_AEGCL_31558_1,CGM(TCC)/TAN DELTA KIT/2023,"SUPPLY OF AUTOMATIC 12KV CAPACITANCE AND DISSIPATION FACTOR TEST SET FOR TnC DIVISION, SILCHAR, AEGCL",Goods,Open Tender,Supply,Electrical Work/ Equipment,,No,No,"36,52,100",07-Jul-2023 05:00 PM,180,No,Online,,,1,26-Jul-2023 12:00 PM,assessment,Price Bid Opening Date,,"3,988,400",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_32382_1,tender,tender,1,2024-12-04,2023_AEGCL_32382_1,DGM/MIRZA/TnT/Tech-12/2023/08,"Construction of switchyard main road with side drain (both side) at 220KV Agia GSS and Construction of new security barrack at 220KV Boko GSS, AEGCL",Works,Open Tender,Works,Civil Works,,No,No,"29,51,426",05-Sep-2023 03:00 PM,180,No,Online,,,1,27-Sep-2023 12:00 PM,assessment,Price Bid Opening Date,,"2,478,081",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_32388_1,tender,tender,1,2024-12-04,2023_AEGCL_32388_1,AEGCL/MD/CGMUAR/TEqp/2022/BID,Supply of Current Transformers for Upper Assam Region of AEGCL,Goods,Open Tender,Supply,Supply of Materials,,No,No,"60,71,808",07-Sep-2023 12:00 PM,180,No,Online,,,1,17-Oct-2023 02:00 PM,assessment,Price Bid Opening Date,,,,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_32778_1,tender,tender,1,2024-12-04,2023_AEGCL_32778_1,AEGCL/MD/CGM(UAR)/PKG-A/BID,Repairing and maintenance of existing approach road from main road to RE office with Pavers block pavement and construction of RCC slow sand filter at Behiating GSS and construction of security barrack in place of existing shed at Dibrugarh GSS,Works,Open Tender,Works,Civil Works,,No,No,"33,94,839",05-Oct-2023 12:00 PM,180,No,Online,,,1,07-Nov-2023 02:00 PM,assessment,Price Bid Opening Date,,"3,220,150",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_32876_1,tender,tender,1,2024-12-04,2023_AEGCL_32876_1,AEGCL/MD/CGM(UAR)/PKG-B/BID,"Repairing, maintenance and construction of Type-III quarter at 132KV GSS, AEGCL, Dibrugarh colony used as office building of DGM, T and T Circle, AEGCL, Dibrugarh and construction of security booth at 132KV Behiating GSS",Works,Open Tender,Works,Civil Works,,No,No,"32,45,782",09-Oct-2023 12:00 PM,180,No,Online,,,1,08-Nov-2023 02:00 PM,assessment,Price Bid Opening Date,,"3,003,487",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_33598_1,tender,tender,1,2024-12-04,2023_AEGCL_33598_1,AEGCL/MD/IT/ILL/2023/12,"Supply, Installation and Commissioning of 1 1 dedicated 300MBps lease line internet connectivity with SLA agreement at Corporate Office of Assam Electricity Grid Corporation Limited, 1st Floor, Bijulee Bhawan, Paltan Bazar, Guwahati 01",Services,Open Tender,Works,Information Technology,,No,No,,08-Nov-2023 11:00 AM,180,No,Online,,,1,29-Nov-2023 03:00 PM,assessment,Price Bid Opening Date,,"595,900",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_33942_1,tender,tender,1,2024-12-04,2023_AEGCL_33942_1,Tech-257/Deposit work/33KV OIL/Narengi GSS,Turnkey construction of 33kV Feeder Bay along with associated works at 132kV Narengi GSS for power supply to OIL,Works,Open Tender,Works,Electrical Works,,No,No,"1,90,43,770",14-Nov-2023 05:00 PM,180,No,Online,,,1,21-Dec-2023 02:00 PM,assessment,Price Bid Opening Date,,"16,836,204",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_34354_1,tender,tender,1,2024-12-04,2023_AEGCL_34354_1,AEGCL/DGM/UATTC/OM/2022/1744,Construction/ renovation of Civil works under Nazira Division,Works,Open Tender,Works,Civil Works,,No,No,"26,76,877",04-Dec-2023 12:00 PM,180,No,Online,,,1,26-Dec-2023 02:30 PM,assessment,Price Bid Opening Date,,"2,141,758",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_34902_1,tender,tender,1,2024-12-04,2023_AEGCL_34902_1,AEGCL/MD/Tech-1116/33kV Sishugram Bay,"Turnkey Construction of one no. of 33kV feeder bay along with associated works at 132kV Sishugram GSS, AEGCL",Works,Open Tender,Turn-key,Electrical Works,,No,No,,22-Dec-2023 09:00 AM,180,No,Online,,,1,24-Jan-2024 02:00 PM,assessment,Price Bid Opening Date,,"17,584,453",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_35001_1,tender,tender,1,2024-12-04,2023_AEGCL_35001_1,TECH-765/AIIMS/2018/Additional Works,"Procurement of spare equipment for 132/33kV AIIMS GSS, AEGCL at Changsari, Guwahati",Works,Open Tender,Supply,Electrical Works,,No,No,"99,13,055",28-Dec-2023 12:00 PM,180,No,Online,,,1,19-Jan-2024 03:00 PM,assessment,Price Bid Opening Date,,"11,397,300",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_35075_1,tender,tender,1,2024-12-04,2023_AEGCL_35075_1,Tech-293/OnM(LAR)/2023/AIIMS GSS/PKG-C/Bid,Construction of Transformer Pad at 132kV AIIMS GSS under Deposit,Works,Open Tender,Works,Civil Works - Others,,No,No,"20,83,317",30-Dec-2023 10:00 AM,180,No,Online,,,1,06-Feb-2024 04:00 PM,assessment,Price Bid Opening Date,,"1,966,661",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_35078_1,tender,tender,1,2024-12-04,2023_AEGCL_35078_1,AIIMS/2018/Additional Works-A/BID,"Construction of Peripheral Paver Block Road including remaining portion of Switchyard PCC at 132/33 KV AIIMS GSS, AEGCL",Works,Open Tender,Works,Civil Works,,No,No,"48,05,475",30-Dec-2023 12:00 PM,180,No,Online,,,1,22-Jan-2024 04:00 PM,assessment,Price Bid Opening Date,,"5,428,083",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_35082_1,tender,tender,1,2024-12-04,2023_AEGCL_35082_1,AIIMS/2018/Additional Works-B/BID,"Construction of Machinery cum Storage Yard at 220/132 KV EHV Sarusajai GSS, AEGCL",Works,Open Tender,Works,Civil Works,,No,No,"69,77,793",30-Dec-2023 12:00 PM,180,No,Online,,,1,22-Jan-2024 04:00 PM,assessment,Price Bid Opening Date,,"7,649,845",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_35086_1,tender,tender,1,2024-12-04,2023_AEGCL_35086_1,AIIMS/2018/Additional Works-C/BID,"Construction of First Floor of Existing Transit Camp Building at 132/33 KV GSS, AIIMS,",Works,Open Tender,Works,Civil Works,,No,No,"68,80,353",30-Dec-2023 12:00 PM,180,No,Online,,,1,22-Jan-2024 04:00 PM,assessment,Price Bid Opening Date,,"7,548,236",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGCL_35105_1,tender,tender,1,2024-12-04,2023_AEGCL_35105_1,AEGCL/MD/IT/SDWAN,"Development, Installation, Customization and Deployment of advance firewalls having next generation features in all offices and GSS with modernization of WAN interconnectivity of AEGCL",Services,Open Tender,Works,Information Technology,,No,No,,30-Dec-2023 06:00 PM,180,No,Online,,,1,09-Jan-2024 02:00 PM,assessment,Price Bid Opening Date,,"42,900,000",,Assam Electricity Grid Corporation Ltd,2023-2024
ocds-f5kvwu-2023_AEGEF_34114_1,tender,tender,1,2024-12-04,2023_AEGEF_34114_1,AEGCL/MD/AIIB/ERP-PKG-N2/2023,PROCUREMENT OF MANAGED CLOUD BASED DC-DR SERVICE FOR HOSTING OF AEGCL SAP ERP SYSTEM.,Services,Open Tender,Item Rate,Information Technology,,Yes,No,,21-Nov-2023 05:00 PM,180,No,Online,,,1,29-Dec-2023 03:30 PM,assessment,Price Bid Opening Date,,"105,822,760",,Assam Electricity Grid Corporation Ltd. - Externally Funded Projects,2023-2024
ocds-f5kvwu-2023_AEGEF_34617_1,tender,tender,1,2024-12-04,2023_AEGEF_34617_1,AEGCL/MD/AIIB/PACKAGE-G(R),Construction of 400kV GIS at Rangia (Kumarikata) along with the associated Transmission Lines with bay extension,Works,Open Tender,Turn-key,Power/Energy Projects/Products,,Yes,No,,12-Dec-2023 09:00 AM,180,No,Online,,,1,17-Jan-2024 03:00 PM,assessment,Price Bid Opening Date,,"8,456,537,533",,Assam Electricity Grid Corporation Ltd. - Externally Funded Projects,2023-2024
ocds-f5kvwu-2023_AGIHF_31968_1,tender,tender,1,2024-12-04,2023_AGIHF_31968_1,AGIHF/CAR RENTAL/2023-24/04,HIRING OF COMMERCIAL VEHICLES ON RENTAL BASIS FOR ASSAM GOVERNMENT IITG HEALTHCARE FOUNDATION (AGIHF),Services,Open Tender,Item Rate,Miscellaneous Services,,No,No,,07-Aug-2023 05:00 PM,180,No,Online,,,1,08-Sep-2023 03:00 PM,assessment,Price Bid Opening Date,,"475,450",,Assam Government IITG Healthcare Foundation,2023-2024
ocds-f5kvwu-2023_AHVD_34327_1,tender,tender,1,2024-12-04,2023_AHVD_34327_1,ALDA/PROCUREMENT/M/23-24/812,Supply of Cryocans,Goods,Open Tender,Supply,Miscellaneous Goods,,No,No,"73,00,000",01-Dec-2023 04:00 PM,180,No,Online,,,1,28-Dec-2023 03:00 PM,assessment,Price Bid Opening Date,,"1,672,650",,Animal Husbandry and Veterinary Department,2023-2024
